# Object: Uranus
# Columns: time(s), |V(t)|(m/s), |A(t)|(m/s^2), O(t)
time,V,A,O
11.05450,0.34953,26.92463,-30.10452
11.07921,1.27702,55.97098,-60.34566
11.09600,0.04107,68.20432,-102.99260
11.11441,0.30296,17.73567,9.95264
11.13041,0.59959,20.07240,24.16420
11.14571,0.95466,27.89743,-31.86404
11.16051,0.16214,60.24911,49.38945
11.17540,0.34476,17.02243,12.06319
11.19094,0.57918,16.33305,-24.22564
11.20567,0.47149,7.47964,10.82803
11.22012,0.25762,14.66521,-17.78313
11.23482,0.09137,11.27191,0.14218
11.25093,0.07302,1.60069,1.74021
11.26934,0.23611,10.16713,8.09723
11.28563,0.10477,14.50107,-4.81015
11.29975,0.06414,3.84095,-2.30871
11.31354,0.03514,4.47323,0.30071
11.32899,0.05977,2.15750,-0.03466
11.34382,0.08756,3.37335,-0.95055
11.35882,0.03692,2.66520,-4.01836
11.38064,0.05048,0.51737,-0.32213
11.40866,0.07756,1.89820,1.56322
11.42673,0.12242,7.44699,-2.88391
11.44180,0.09427,1.98714,1.63880
11.45598,0.06421,2.39475,2.51122
11.47284,0.08291,3.24476,-4.62665
11.48827,0.03753,7.32444,8.20495
11.50251,0.09181,4.66925,-4.48725
11.51696,0.25248,16.29446,18.22157
11.53138,0.07524,11.31350,-15.92112
11.54788,0.06887,5.24495,1.34581
11.56422,0.01903,2.80338,-3.73182
11.58609,0.18836,10.89644,12.68389
11.60230,0.24513,12.10806,-0.05070
11.61784,0.20171,11.93314,-18.06371
11.63469,1.00379,66.49329,3.81979
11.64953,1.70719,48.86884,73.22459
11.66401,0.74818,59.63979,57.74651
11.68016,1.83146,66.27068,92.09150
11.69690,0.44372,140.56000,-168.17270
11.71222,4.69741,346.39740,-456.72700
11.72686,1.62629,215.91280,-153.59460
11.74112,3.71464,152.78420,-50.65660
11.75589,3.16535,54.39478,-81.78954
11.77301,1.99871,86.86166,-91.42557
11.78781,3.63911,108.45000,-164.53690
11.80386,1.79807,120.97720,-173.96820
11.81966,2.76630,63.57840,-96.49389
11.83554,1.82306,68.65798,-31.91571
11.85009,0.48566,112.58720,114.86590
11.86438,0.67436,21.62613,-3.94146
11.88092,1.06202,32.93560,-37.36087
11.89699,0.54766,33.51031,-40.96963
11.91309,0.60700,14.41845,20.43317
11.92795,0.41572,19.46141,2.12979
11.94363,0.64585,16.33991,-23.96296
11.95950,0.70864,8.94890,-9.18126
11.97565,0.83766,18.47797,4.36528
11.99183,1.41367,36.90520,10.17256
12.00837,0.67376,51.21816,76.03468
12.02387,0.82048,14.12058,-9.00394
12.03884,0.94823,19.86809,-26.02710
12.05378,0.84931,50.39466,58.42076
12.06854,2.05318,82.13600,8.61302
12.09350,1.11176,60.15693,64.03413
12.10951,0.70647,56.60985,82.69054
12.12569,3.91529,270.40690,391.90790
12.14069,2.83927,83.44621,74.14946
12.15536,2.86868,44.75822,40.84187
12.17083,1.24869,100.47570,77.57949
12.18746,2.63058,85.98518,125.28880
12.20397,3.17242,78.34975,99.47911
12.21892,1.60150,107.99010,-42.64317
12.23365,2.89871,89.27822,-33.84181
12.24909,0.29661,174.63150,-265.01100
12.26594,1.53850,111.34740,14.40484
12.28018,2.19861,40.57982,-56.63786
12.29761,3.10086,58.28951,-76.41034
12.31408,0.29819,182.64970,-70.36123
12.33011,4.98732,364.47240,403.98490
12.34359,0.30075,340.37460,-358.85870
12.35774,1.15476,60.24185,-82.97235
12.37415,1.06804,7.37375,-10.79609
12.39024,3.71661,183.92210,-228.22100
12.40491,0.96276,190.38770,249.68450
12.41938,0.29512,51.60102,-34.01842
12.43436,1.87116,121.67790,-172.87530
12.44857,1.02600,56.81435,28.11034
12.46357,1.77938,52.38977,76.88821
12.47850,1.71417,14.18610,-6.53862
12.49198,0.14018,106.62900,-9.65519
12.50708,2.37054,160.24220,224.68370
12.52126,0.38470,153.21250,-185.00230
12.53552,3.29575,220.38920,-319.98420
12.54962,0.26360,203.36880,282.41400
12.56487,2.42022,149.53160,225.01270
12.57988,1.62992,29.89766,-45.18470
12.60852,0.60214,38.76568,-56.20265
12.63511,0.24681,24.07376,8.43720
12.65180,1.47080,86.81739,130.77710
12.66671,4.25524,196.64770,191.34550
12.68253,0.36584,285.03610,-73.36550
12.69723,2.14499,122.78590,178.07880
12.71494,4.15937,125.41040,110.99270
12.73137,1.64437,163.03890,237.89300
12.74683,3.38385,132.42720,181.26560
12.76116,0.69297,233.74580,-333.92670
12.77557,2.96676,188.52980,-144.32360
12.79183,1.45749,99.53842,-150.70200
12.80707,2.88174,104.87570,-157.09690
12.82222,2.96040,40.33377,-9.99104
12.83610,1.27650,118.66020,178.40630
12.85035,1.18472,7.47054,-10.52189
12.86369,2.19869,76.88194,-111.88290
12.87942,2.00131,41.66099,-63.19674
12.89510,1.50438,60.38223,-89.34819
12.91123,0.75028,94.81750,-143.44380
12.92903,1.79788,137.82350,-195.16630
12.94483,1.49529,28.91644,-21.72285
12.96041,1.33183,14.31850,-1.33975
12.97647,0.89880,122.87680,185.77980
12.99166,1.81907,125.51760,183.06350
13.00806,0.94890,77.32890,-23.20189
13.02248,1.63816,69.09741,-82.39722
13.03615,1.30648,24.47523,-16.82764
13.05228,1.01418,102.05120,120.78570
13.06754,1.94883,173.90470,232.02710
13.08208,0.97461,89.63653,-19.40820
13.10619,0.93565,47.76718,69.14913
13.12538,1.83280,50.23281,27.68523
13.14345,1.61296,18.24497,27.10968
13.15851,1.49065,54.50376,72.37103
13.17538,0.78699,51.19281,35.89215
13.19068,0.40683,25.61887,-31.35568
13.20704,2.95204,162.56510,-122.78920
13.22296,0.71153,153.65630,-189.45390
13.23829,0.72707,12.97236,19.29007
13.25268,6.29364,386.28020,536.98410
13.26742,5.48567,113.08130,154.89300
13.28210,5.25312,88.90008,43.13204
13.29772,3.01168,128.86670,-195.04380
13.31532,4.80687,149.88760,-225.90460
13.33033,1.89930,161.66570,16.99926
13.34836,3.27748,90.64642,108.73440
13.36464,2.78498,54.93620,54.72942
13.37990,1.27744,96.93529,-0.99180
13.39567,2.47358,79.38527,120.36690
13.41325,0.34633,141.38230,-92.97943
13.42895,1.09352,51.53855,47.80846
13.44744,0.96599,12.53704,-1.49931
13.46363,1.12225,19.95928,-22.98209
13.47953,0.73317,40.39959,-24.74532
13.49455,0.62123,21.39921,31.92550
13.50934,0.73054,16.74733,1.25005
13.52510,0.90056,38.75799,-50.69378
13.53945,0.41522,52.36348,-12.24951
13.55657,0.66493,44.42484,39.96430
13.57324,1.43553,57.73499,47.64102
13.58724,0.64771,38.86052,-30.05613
13.61239,0.48783,9.95823,-10.76354
13.63024,1.08366,47.25580,-43.41363
13.64495,1.11718,8.08884,6.29639
13.66030,0.89348,56.96203,83.09870
13.67582,1.13132,56.54333,47.79289
13.69182,0.66298,38.69226,-49.95108
13.70733,0.93063,22.43390,14.05936
13.72657,1.17804,18.76573,-27.92668
13.74103,1.00320,47.17341,-49.63116
13.75899,1.25519,49.97327,-74.09328
13.77497,0.89021,32.30433,-40.57614
13.79118,0.58616,38.47665,43.29714
